,exp_name,env_name,seed,metric,env_step,value
88,cir,acrobot_swingup,4,avg_return,100000,20.743988037109375
89,cir,acrobot_swingup,4,avg_return,125000,104.94246673583984
90,cir,acrobot_swingup,4,avg_return,150000,109.34595489501953
91,cir,acrobot_swingup,4,avg_return,175000,134.6062469482422
92,cir,acrobot_swingup,4,avg_return,200000,163.306884765625
93,cir,acrobot_swingup,4,avg_return,225000,241.8925018310547
94,cir,acrobot_swingup,4,avg_return,250000,310.425048828125
95,cir,acrobot_swingup,4,avg_return,275000,21.49999237060547
96,cir,acrobot_swingup,4,avg_return,300000,204.0582275390625
97,cir,acrobot_swingup,4,avg_return,325000,310.707763671875
98,cir,acrobot_swingup,4,avg_return,350000,408.4922180175781
99,cir,acrobot_swingup,4,avg_return,375000,436.2928771972656
100,cir,acrobot_swingup,4,avg_return,400000,498.7283935546875
101,cir,acrobot_swingup,4,avg_return,425000,481.06317138671875
102,cir,acrobot_swingup,4,avg_return,450000,475.7633972167969
103,cir,acrobot_swingup,4,avg_return,475000,496.3049011230469
104,cir,acrobot_swingup,4,avg_return,500000,496.5345458984375
105,cir,acrobot_swingup,5,avg_return,0,0
106,cir,acrobot_swingup,5,avg_return,25000,24.737979888916016
107,cir,acrobot_swingup,5,avg_return,50000,31.012163162231445
108,cir,acrobot_swingup,5,avg_return,75000,42.19971466064453
109,cir,acrobot_swingup,5,avg_return,100000,121.16468811035156
110,cir,acrobot_swingup,5,avg_return,125000,94.05088806152344
111,cir,acrobot_swingup,5,avg_return,150000,63.31339645385742
112,cir,acrobot_swingup,5,avg_return,175000,177.97804260253906
113,cir,acrobot_swingup,5,avg_return,200000,110.49333953857422
114,cir,acrobot_swingup,5,avg_return,225000,195.32313537597656
115,cir,acrobot_swingup,5,avg_return,250000,121.29762268066406
116,cir,acrobot_swingup,5,avg_return,275000,262.7562255859375
117,cir,acrobot_swingup,5,avg_return,300000,336.8587646484375
118,cir,acrobot_swingup,5,avg_return,325000,403.1907043457031
119,cir,acrobot_swingup,5,avg_return,350000,355.631591796875
120,cir,acrobot_swingup,5,avg_return,375000,453.5603942871094
121,cir,acrobot_swingup,5,avg_return,400000,551.1334228515625
122,cir,acrobot_swingup,5,avg_return,425000,565.4479370117188
123,cir,acrobot_swingup,5,avg_return,450000,548.2213745117188
124,cir,acrobot_swingup,5,avg_return,475000,555.6826171875
125,cir,acrobot_swingup,5,avg_return,500000,572.8641357421875
126,cir,acrobot_swingup,6,avg_return,0,0
127,cir,acrobot_swingup,6,avg_return,25000,24.09320068359375
128,cir,acrobot_swingup,6,avg_return,50000,65.96686553955078
129,cir,acrobot_swingup,6,avg_return,75000,18.446075439453125
130,cir,acrobot_swingup,6,avg_return,100000,17.413307189941406
131,cir,acrobot_swingup,6,avg_return,125000,67.91922760009766
132,cir,acrobot_swingup,6,avg_return,150000,19.02350425720215
133,cir,acrobot_swingup,6,avg_return,175000,92.52852630615234
134,cir,acrobot_swingup,6,avg_return,200000,110.36532592773438
135,cir,acrobot_swingup,6,avg_return,225000,86.80770874023438
136,cir,acrobot_swingup,6,avg_return,250000,94.56200408935547
137,cir,acrobot_swingup,6,avg_return,275000,205.1180877685547
138,cir,acrobot_swingup,6,avg_return,300000,226.9239044189453
139,cir,acrobot_swingup,6,avg_return,325000,228.61444091796875
140,cir,acrobot_swingup,6,avg_return,350000,246.05552673339844
141,cir,acrobot_swingup,6,avg_return,375000,253.4814453125
142,cir,acrobot_swingup,6,avg_return,400000,296.0872802734375
143,cir,acrobot_swingup,6,avg_return,425000,370.52667236328125
144,cir,acrobot_swingup,6,avg_return,450000,370.3228759765625
145,cir,acrobot_swingup,6,avg_return,475000,295.31805419921875
146,cir,acrobot_swingup,6,avg_return,500000,410.16900634765625
147,cir,acrobot_swingup,7,avg_return,0,0
148,cir,acrobot_swingup,7,avg_return,25000,4.982175827026367
149,cir,acrobot_swingup,7,avg_return,50000,63.61240005493164
150,cir,acrobot_swingup,7,avg_return,75000,27.12363624572754
151,cir,acrobot_swingup,7,avg_return,100000,3.2563092708587646
152,cir,acrobot_swingup,7,avg_return,125000,3.093512535095215
153,cir,acrobot_swingup,7,avg_return,150000,32.648460388183594
154,cir,acrobot_swingup,7,avg_return,175000,46.501976013183594
